profile_name,year,rep_period,timestep,value CY_30-97_40-13_50-98
availability-wind2040,2040,1,4860,0.096507344
availability-wind2040,2040,1,4861,0.089802798
availability-wind2040,2040,1,4862,0.083826595
availability-wind2040,2040,1,4863,0.093501428
availability-wind2040,2040,1,4864,0.103794912
availability-wind2040,2040,1,4865,0.112326858
availability-wind2040,2040,1,4866,0.121695124
availability-wind2040,2040,1,4867,0.13981679
availability-wind2040,2040,1,4868,0.159249516
availability-wind2040,2040,1,4869,0.178493059
availability-wind2040,2040,1,4870,0.193832459
availability-wind2040,2040,1,4871,0.185662359
availability-wind2040,2040,1,4872,0.180381019
availability-wind2040,2040,1,4873,0.165562497
availability-wind2040,2040,1,4874,0.156116951
availability-wind2040,2040,1,4875,0.154282598
availability-wind2040,2040,1,4876,0.150495785
availability-wind2040,2040,1,4877,0.161432541
availability-wind2040,2040,1,4878,0.198678345
availability-wind2040,2040,1,4879,0.224361187
availability-wind2040,2040,1,4880,0.224579853
availability-wind2040,2040,1,4881,0.213049662
availability-wind2040,2040,1,4882,0.208775139
availability-wind2040,2040,1,4883,0.195914487
availability-wind2040,2040,1,4884,0.191297323
availability-wind2040,2040,1,4885,0.194442129
availability-wind2040,2040,1,4886,0.199723407
availability-wind2040,2040,1,4887,0.214138649
availability-wind2040,2040,1,4888,0.213322954
availability-wind2040,2040,1,4889,0.248597824
availability-wind2040,2040,1,4890,0.303056562
availability-wind2040,2040,1,4891,0.364971933
availability-wind2040,2040,1,4892,0.402471798
availability-wind2040,2040,1,4893,0.426801407
availability-wind2040,2040,1,4894,0.448744296
availability-wind2040,2040,1,4895,0.47979417
availability-wind2040,2040,1,4896,0.50168594
availability-wind2040,2040,1,4897,0.496325158
availability-wind2040,2040,1,4898,0.407011566
availability-wind2040,2040,1,4899,0.362570073
availability-wind2040,2040,1,4900,0.355939817
availability-wind2040,2040,1,4901,0.361753769
availability-wind2040,2040,1,4902,0.384143614
availability-wind2040,2040,1,4903,0.406628285
availability-wind2040,2040,1,4904,0.427099176
availability-wind2040,2040,1,4905,0.429034858
availability-wind2040,2040,1,4906,0.416988798
availability-wind2040,2040,1,4907,0.434475733
availability-wind2040,2040,1,4908,0.436695429
availability-wind2040,2040,1,4909,0.435437869
availability-wind2040,2040,1,4910,0.415088533
availability-wind2040,2040,1,4911,0.442583439
availability-wind2040,2040,1,4912,0.4277056
availability-wind2040,2040,1,4913,0.389525367
availability-wind2040,2040,1,4914,0.360721095
availability-wind2040,2040,1,4915,0.349374394
availability-wind2040,2040,1,4916,0.326518264
availability-wind2040,2040,1,4917,0.309145208
availability-wind2040,2040,1,4918,0.308250118
availability-wind2040,2040,1,4919,0.248166887
availability-wind2040,2040,1,4920,0.241753078
availability-wind2040,2040,1,4921,0.209370523
availability-wind2040,2040,1,4922,0.191005059
availability-wind2040,2040,1,4923,0.177555679
availability-wind2040,2040,1,4924,0.177433227
availability-wind2040,2040,1,4925,0.184482442
availability-wind2040,2040,1,4926,0.193049519
availability-wind2040,2040,1,4927,0.190798009
availability-wind2040,2040,1,4928,0.182174771
availability-wind2040,2040,1,4929,0.17391199
availability-wind2040,2040,1,4930,0.159141835
availability-wind2040,2040,1,4931,0.115927496
availability-wind2040,2040,1,4932,0.12218546
availability-wind2040,2040,1,4933,0.143767224
availability-wind2040,2040,1,4934,0.166808352
availability-wind2040,2040,1,4935,0.169669084
availability-wind2040,2040,1,4936,0.162793562
availability-wind2040,2040,1,4937,0.15907339
availability-wind2040,2040,1,4938,0.159525418
availability-wind2040,2040,1,4939,0.164238362
availability-wind2040,2040,1,4940,0.179083766
availability-wind2040,2040,1,4941,0.203208936
availability-wind2040,2040,1,4942,0.22514779
availability-wind2040,2040,1,4943,0.235886702
availability-wind2040,2040,1,4944,0.248218396
availability-wind2040,2040,1,4945,0.218504983
availability-wind2040,2040,1,4946,0.162833899
availability-wind2040,2040,1,4947,0.145767829
availability-wind2040,2040,1,4948,0.147015265
availability-wind2040,2040,1,4949,0.156027829
availability-wind2040,2040,1,4950,0.172324791
availability-wind2040,2040,1,4951,0.180810473
availability-wind2040,2040,1,4952,0.181346388
availability-wind2040,2040,1,4953,0.163868996
availability-wind2040,2040,1,4954,0.14373854
availability-wind2040,2040,1,4955,0.134533775
availability-wind2040,2040,1,4956,0.147212235
availability-wind2040,2040,1,4957,0.133291182
availability-wind2040,2040,1,4958,0.10081664
availability-wind2040,2040,1,4959,0.085030855
availability-wind2040,2040,1,4960,0.076186896
availability-wind2040,2040,1,4961,0.06686491
availability-wind2040,2040,1,4962,0.065625662
availability-wind2040,2040,1,4963,0.076865783
availability-wind2040,2040,1,4964,0.078554907
availability-wind2040,2040,1,4965,0.073680278
availability-wind2040,2040,1,4966,0.072810442
availability-wind2040,2040,1,4967,0.058464171
availability-wind2040,2040,1,4968,0.05028776
availability-wind2040,2040,1,4969,0.048744505
availability-wind2040,2040,1,4970,0.044376717
availability-wind2040,2040,1,4971,0.038312992
availability-wind2040,2040,1,4972,0.030148785
availability-wind2040,2040,1,4973,0.030356274
availability-wind2040,2040,1,4974,0.026641879
availability-wind2040,2040,1,4975,0.032586686
availability-wind2040,2040,1,4976,0.059413912
availability-wind2040,2040,1,4977,0.079844243
availability-wind2040,2040,1,4978,0.089336012
availability-wind2040,2040,1,4979,0.081434266
availability-wind2040,2040,1,4980,0.091515356
availability-wind2040,2040,1,4981,0.104026338
availability-wind2040,2040,1,4982,0.09777061
availability-wind2040,2040,1,4983,0.09499985
availability-wind2040,2040,1,4984,0.125191286
availability-wind2040,2040,1,4985,0.140700804
availability-wind2040,2040,1,4986,0.128787547
availability-wind2040,2040,1,4987,0.137518487
availability-wind2040,2040,1,4988,0.148856149
availability-wind2040,2040,1,4989,0.186883308
availability-wind2040,2040,1,4990,0.239640418
availability-wind2040,2040,1,4991,0.274976995
availability-wind2040,2040,1,4992,0.369369087
availability-wind2040,2040,1,4993,0.433693491
availability-wind2040,2040,1,4994,0.455569556
availability-wind2040,2040,1,4995,0.526919894
availability-wind2040,2040,1,4996,0.58669102
availability-wind2040,2040,1,4997,0.609123535
availability-wind2040,2040,1,4998,0.629104428
availability-wind2040,2040,1,4999,0.649214774
availability-wind2040,2040,1,5000,0.674173006
availability-wind2040,2040,1,5001,0.72083793
availability-wind2040,2040,1,5002,0.751045282
availability-wind2040,2040,1,5003,0.707860374
availability-wind2040,2040,1,5004,0.747509368
availability-wind2040,2040,1,5005,0.762234096
availability-wind2040,2040,1,5006,0.773874968
availability-wind2040,2040,1,5007,0.790061269
availability-wind2040,2040,1,5008,0.810815027
availability-wind2040,2040,1,5009,0.833825521
availability-wind2040,2040,1,5010,0.827492255
availability-wind2040,2040,1,5011,0.807111006
availability-wind2040,2040,1,5012,0.774736253
availability-wind2040,2040,1,5013,0.728754867
availability-wind2040,2040,1,5014,0.699863149
availability-wind2040,2040,1,5015,0.637606185
availability-wind2040,2040,1,5016,0.631645801
availability-wind2040,2040,1,5017,0.663289732
availability-wind2040,2040,1,5018,0.690373913
availability-wind2040,2040,1,5019,0.709269821
availability-wind2040,2040,1,5020,0.707146283
availability-wind2040,2040,1,5021,0.680628061
availability-wind2040,2040,1,5022,0.684045824
availability-wind2040,2040,1,5023,0.681165206
availability-wind2040,2040,1,5024,0.647656282
availability-wind2040,2040,1,5025,0.628625416
availability-wind2040,2040,1,5026,0.620534769
availability-wind2040,2040,1,5027,0.554346935
availability-wind2040,2040,1,5028,0.539612594
availability-wind2040,2040,1,5029,0.563459053
availability-wind2040,2040,1,5030,0.577796696
availability-wind2040,2040,1,5031,0.584644958
availability-wind2040,2040,1,5032,0.571273332
availability-wind2040,2040,1,5033,0.560036553
availability-wind2040,2040,1,5034,0.529017571
availability-wind2040,2040,1,5035,0.493779386
availability-wind2040,2040,1,5036,0.465493125
availability-wind2040,2040,1,5037,0.453780624
availability-wind2040,2040,1,5038,0.467614426
availability-wind2040,2040,1,5039,0.41006092
availability-wind2040,2040,1,5040,0.392470728
availability-wind2040,2040,1,5041,0.400927751
availability-wind2040,2040,1,5042,0.405761475
availability-wind2040,2040,1,5043,0.403688156
availability-wind2040,2040,1,5044,0.391829227
availability-wind2040,2040,1,5045,0.385249534
availability-wind2040,2040,1,5046,0.370860225
availability-wind2040,2040,1,5047,0.355123063
availability-wind2040,2040,1,5048,0.366242663
availability-wind2040,2040,1,5049,0.406038177
availability-wind2040,2040,1,5050,0.461820036
availability-wind2040,2040,1,5051,0.465731981
availability-wind2040,2040,1,5052,0.516714579
availability-wind2040,2040,1,5053,0.573345108
availability-wind2040,2040,1,5054,0.606772787
availability-wind2040,2040,1,5055,0.653476772
availability-wind2040,2040,1,5056,0.649480617
availability-wind2040,2040,1,5057,0.557025412
availability-wind2040,2040,1,5058,0.469878405
availability-wind2040,2040,1,5059,0.38888551
availability-wind2040,2040,1,5060,0.303103151
availability-wind2040,2040,1,5061,0.248966128
availability-wind2040,2040,1,5062,0.238717293
availability-wind2040,2040,1,5063,0.288349566
availability-wind2040,2040,1,5064,0.332577703
availability-wind2040,2040,1,5065,0.395195454
availability-wind2040,2040,1,5066,0.408118627
availability-wind2040,2040,1,5067,0.363199389
availability-wind2040,2040,1,5068,0.313839153
availability-wind2040,2040,1,5069,0.276529737
availability-wind2040,2040,1,5070,0.275565714
availability-wind2040,2040,1,5071,0.26240162
availability-wind2040,2040,1,5072,0.270813871
availability-wind2040,2040,1,5073,0.286370858
availability-wind2040,2040,1,5074,0.310732153
availability-wind2040,2040,1,5075,0.283840241
availability-wind2040,2040,1,5076,0.269231605
availability-wind2040,2040,1,5077,0.251402416
availability-wind2040,2040,1,5078,0.290786365
availability-wind2040,2040,1,5079,0.304458621
availability-wind2040,2040,1,5080,0.321818661
availability-wind2040,2040,1,5081,0.322813567
availability-wind2040,2040,1,5082,0.299111577
availability-wind2040,2040,1,5083,0.254577431
availability-wind2040,2040,1,5084,0.221598034
availability-wind2040,2040,1,5085,0.212501062
availability-wind2040,2040,1,5086,0.206895483
availability-wind2040,2040,1,5087,0.21909864
availability-wind2040,2040,1,5088,0.228564321
availability-wind2040,2040,1,5089,0.228368203
availability-wind2040,2040,1,5090,0.228373888
availability-wind2040,2040,1,5091,0.214022466
availability-wind2040,2040,1,5092,0.21313435
availability-wind2040,2040,1,5093,0.212861091
availability-wind2040,2040,1,5094,0.235539471
availability-wind2040,2040,1,5095,0.248039805
availability-wind2040,2040,1,5096,0.272211277
availability-wind2040,2040,1,5097,0.288563819
availability-wind2040,2040,1,5098,0.328315985
availability-wind2040,2040,1,5099,0.322335865
availability-wind2040,2040,1,5100,0.390951659
availability-wind2040,2040,1,5101,0.41882736
availability-wind2040,2040,1,5102,0.420810361
availability-wind2040,2040,1,5103,0.444001097
availability-wind2040,2040,1,5104,0.471424742
availability-wind2040,2040,1,5105,0.496007315
availability-wind2040,2040,1,5106,0.517060903
availability-wind2040,2040,1,5107,0.533862131
availability-wind2040,2040,1,5108,0.547982828
availability-wind2040,2040,1,5109,0.572327502
availability-wind2040,2040,1,5110,0.620877915
availability-wind2040,2040,1,5111,0.668576446
availability-wind2040,2040,1,5112,0.710836933
availability-wind2040,2040,1,5113,0.742125377
availability-wind2040,2040,1,5114,0.750620171
availability-wind2040,2040,1,5115,0.727953288
availability-wind2040,2040,1,5116,0.698846102
availability-wind2040,2040,1,5117,0.701476751
availability-wind2040,2040,1,5118,0.659110028
availability-wind2040,2040,1,5119,0.607593032
availability-wind2040,2040,1,5120,0.590024315
availability-wind2040,2040,1,5121,0.579004928
availability-wind2040,2040,1,5122,0.561352403
availability-wind2040,2040,1,5123,0.510085063
availability-wind2040,2040,1,5124,0.494756728
availability-wind2040,2040,1,5125,0.452222435
availability-wind2040,2040,1,5126,0.416067861
availability-wind2040,2040,1,5127,0.364738736
availability-wind2040,2040,1,5128,0.34828628
availability-wind2040,2040,1,5129,0.338979202
availability-wind2040,2040,1,5130,0.289786923
availability-wind2040,2040,1,5131,0.207258615
availability-wind2040,2040,1,5132,0.202644697
availability-wind2040,2040,1,5133,0.260047652
availability-wind2040,2040,1,5134,0.377490383
availability-wind2040,2040,1,5135,0.377235917
availability-wind2040,2040,1,5136,0.485528727
availability-wind2040,2040,1,5137,0.548531888
availability-wind2040,2040,1,5138,0.583023635
availability-wind2040,2040,1,5139,0.569504306
availability-wind2040,2040,1,5140,0.588240807
availability-wind2040,2040,1,5141,0.675953812
availability-wind2040,2040,1,5142,0.776059927
availability-wind2040,2040,1,5143,0.848276647
availability-wind2040,2040,1,5144,0.910700998
availability-wind2040,2040,1,5145,0.90659715
availability-wind2040,2040,1,5146,0.890065282
availability-wind2040,2040,1,5147,0.865374122
availability-wind2040,2040,1,5148,0.861786894
availability-wind2040,2040,1,5149,0.863824649
availability-wind2040,2040,1,5150,0.856177388
availability-wind2040,2040,1,5151,0.856511149
availability-wind2040,2040,1,5152,0.856143726
availability-wind2040,2040,1,5153,0.8362233
availability-wind2040,2040,1,5154,0.805164568
availability-wind2040,2040,1,5155,0.750680979
availability-wind2040,2040,1,5156,0.703687577
availability-wind2040,2040,1,5157,0.648616224
availability-wind2040,2040,1,5158,0.624269878
availability-wind2040,2040,1,5159,0.598407607
availability-wind2040,2040,1,5160,0.597660397
availability-wind2040,2040,1,5161,0.601244776
availability-wind2040,2040,1,5162,0.588258591
availability-wind2040,2040,1,5163,0.551907217
availability-wind2040,2040,1,5164,0.516153817
availability-wind2040,2040,1,5165,0.497047643
availability-wind2040,2040,1,5166,0.480992019
availability-wind2040,2040,1,5167,0.482328472
availability-wind2040,2040,1,5168,0.50755676
availability-wind2040,2040,1,5169,0.564742852
availability-wind2040,2040,1,5170,0.607321822
availability-wind2040,2040,1,5171,0.532733288
availability-wind2040,2040,1,5172,0.532153142
availability-wind2040,2040,1,5173,0.550830841
availability-wind2040,2040,1,5174,0.576809947
availability-wind2040,2040,1,5175,0.580398757
availability-wind2040,2040,1,5176,0.56355152
availability-wind2040,2040,1,5177,0.560358771
availability-wind2040,2040,1,5178,0.542349984
availability-wind2040,2040,1,5179,0.502760934
availability-wind2040,2040,1,5180,0.471456938
availability-wind2040,2040,1,5181,0.445657909
availability-wind2040,2040,1,5182,0.449129106
availability-wind2040,2040,1,5183,0.451550748
availability-wind2040,2040,1,5184,0.453624427
availability-wind2040,2040,1,5185,0.45108627
availability-wind2040,2040,1,5186,0.44707292
availability-wind2040,2040,1,5187,0.399986528
availability-wind2040,2040,1,5188,0.37058151
availability-wind2040,2040,1,5189,0.392124942
availability-wind2040,2040,1,5190,0.411992871
availability-wind2040,2040,1,5191,0.396594253
availability-wind2040,2040,1,5192,0.355042758
availability-wind2040,2040,1,5193,0.35224403
availability-wind2040,2040,1,5194,0.372504109
availability-wind2040,2040,1,5195,0.310780422
availability-wind2040,2040,1,5196,0.321035134
availability-wind2040,2040,1,5197,0.330966403
availability-wind2040,2040,1,5198,0.327399362
availability-wind2040,2040,1,5199,0.300034101
availability-wind2040,2040,1,5200,0.276288932
availability-wind2040,2040,1,5201,0.254870279
availability-wind2040,2040,1,5202,0.274646739
availability-wind2040,2040,1,5203,0.307232315
availability-wind2040,2040,1,5204,0.333411614
availability-wind2040,2040,1,5205,0.37165798
availability-wind2040,2040,1,5206,0.429192102
availability-wind2040,2040,1,5207,0.475096092
availability-wind2040,2040,1,5208,0.473276535
availability-wind2040,2040,1,5209,0.416446787
availability-wind2040,2040,1,5210,0.40336446
availability-wind2040,2040,1,5211,0.424868567
availability-wind2040,2040,1,5212,0.471099921
availability-wind2040,2040,1,5213,0.439368006
availability-wind2040,2040,1,5214,0.388779771
availability-wind2040,2040,1,5215,0.408288215
availability-wind2040,2040,1,5216,0.422505578
availability-wind2040,2040,1,5217,0.397165136
availability-wind2040,2040,1,5218,0.377994137
availability-wind2040,2040,1,5219,0.316401899
availability-wind2040,2040,1,5220,0.308066295
availability-wind2040,2040,1,5221,0.32297536
availability-wind2040,2040,1,5222,0.361467695
availability-wind2040,2040,1,5223,0.395584804
availability-wind2040,2040,1,5224,0.384248691
availability-wind2040,2040,1,5225,0.365083611
availability-wind2040,2040,1,5226,0.337696573
availability-wind2040,2040,1,5227,0.299538298
availability-wind2040,2040,1,5228,0.253298837
availability-wind2040,2040,1,5229,0.209171815
availability-wind2040,2040,1,5230,0.191699117
availability-wind2040,2040,1,5231,0.180207844
availability-wind2040,2040,1,5232,0.181442754
availability-wind2040,2040,1,5233,0.184471113
availability-wind2040,2040,1,5234,0.186984764
availability-wind2040,2040,1,5235,0.17214521
availability-wind2040,2040,1,5236,0.149969175
availability-wind2040,2040,1,5237,0.132830705
availability-wind2040,2040,1,5238,0.137571955
availability-wind2040,2040,1,5239,0.15200528
availability-wind2040,2040,1,5240,0.184052972
availability-wind2040,2040,1,5241,0.204799215
availability-wind2040,2040,1,5242,0.195369425
availability-wind2040,2040,1,5243,0.175944817
availability-wind2040,2040,1,5244,0.183370149
availability-wind2040,2040,1,5245,0.215193649
availability-wind2040,2040,1,5246,0.23107347
availability-wind2040,2040,1,5247,0.212244118
availability-wind2040,2040,1,5248,0.206077244
availability-wind2040,2040,1,5249,0.204820277
availability-wind2040,2040,1,5250,0.191830562
availability-wind2040,2040,1,5251,0.182292368
availability-wind2040,2040,1,5252,0.189926148
availability-wind2040,2040,1,5253,0.197870874
availability-wind2040,2040,1,5254,0.210608088
availability-wind2040,2040,1,5255,0.222541809
availability-wind2040,2040,1,5256,0.238823585
availability-wind2040,2040,1,5257,0.252714189
availability-wind2040,2040,1,5258,0.26565264
availability-wind2040,2040,1,5259,0.292675415
availability-wind2040,2040,1,5260,0.288161907
availability-wind2040,2040,1,5261,0.253925841
availability-wind2040,2040,1,5262,0.243158292
availability-wind2040,2040,1,5263,0.263245959
availability-wind2040,2040,1,5264,0.28288546
availability-wind2040,2040,1,5265,0.310269963
availability-wind2040,2040,1,5266,0.318183827
availability-wind2040,2040,1,5267,0.334227584
availability-wind2040,2040,1,5268,0.310443076
availability-wind2040,2040,1,5269,0.293973896
availability-wind2040,2040,1,5270,0.300952469
availability-wind2040,2040,1,5271,0.317081645
availability-wind2040,2040,1,5272,0.336961931
availability-wind2040,2040,1,5273,0.350234625
availability-wind2040,2040,1,5274,0.35728667
availability-wind2040,2040,1,5275,0.361489436
availability-wind2040,2040,1,5276,0.36030561
availability-wind2040,2040,1,5277,0.377408401
availability-wind2040,2040,1,5278,0.403501702
availability-wind2040,2040,1,5279,0.425812591
availability-wind2040,2040,1,5280,0.406542122
availability-wind2040,2040,1,5281,0.376405057
availability-wind2040,2040,1,5282,0.361120237
availability-wind2040,2040,1,5283,0.338454403
availability-wind2040,2040,1,5284,0.316023434
availability-wind2040,2040,1,5285,0.299838388
availability-wind2040,2040,1,5286,0.270719183
availability-wind2040,2040,1,5287,0.275107798
availability-wind2040,2040,1,5288,0.295949777
availability-wind2040,2040,1,5289,0.329116202
availability-wind2040,2040,1,5290,0.354058632
availability-wind2040,2040,1,5291,0.324572273
availability-wind2040,2040,1,5292,0.337110998
availability-wind2040,2040,1,5293,0.323028555
availability-wind2040,2040,1,5294,0.287677922
availability-wind2040,2040,1,5295,0.274665475
availability-wind2040,2040,1,5296,0.247747895
availability-wind2040,2040,1,5297,0.220245678
availability-wind2040,2040,1,5298,0.207952117
availability-wind2040,2040,1,5299,0.208180289
availability-wind2040,2040,1,5300,0.211410897
availability-wind2040,2040,1,5301,0.209898429
availability-wind2040,2040,1,5302,0.218123701
availability-wind2040,2040,1,5303,0.266614302
availability-wind2040,2040,1,5304,0.315676274
availability-wind2040,2040,1,5305,0.308060329
availability-wind2040,2040,1,5306,0.24193222
availability-wind2040,2040,1,5307,0.203438574
availability-wind2040,2040,1,5308,0.198914121
availability-wind2040,2040,1,5309,0.201527295
availability-wind2040,2040,1,5310,0.184777
availability-wind2040,2040,1,5311,0.164291276
availability-wind2040,2040,1,5312,0.156494063
availability-wind2040,2040,1,5313,0.157006568
availability-wind2040,2040,1,5314,0.170448691
availability-wind2040,2040,1,5315,0.205491311
availability-wind2040,2040,1,5316,0.222575641
availability-wind2040,2040,1,5317,0.225095275
availability-wind2040,2040,1,5318,0.254975628
availability-wind2040,2040,1,5319,0.278559966
availability-wind2040,2040,1,5320,0.291910512
availability-wind2040,2040,1,5321,0.300499364
availability-wind2040,2040,1,5322,0.314212118
availability-wind2040,2040,1,5323,0.329982437
availability-wind2040,2040,1,5324,0.344171922
availability-wind2040,2040,1,5325,0.353585949
availability-wind2040,2040,1,5326,0.370366061
availability-wind2040,2040,1,5327,0.388733972
availability-wind2040,2040,1,5328,0.388434754
availability-wind2040,2040,1,5329,0.363373194
availability-wind2040,2040,1,5330,0.336470661
availability-wind2040,2040,1,5331,0.332731612
availability-wind2040,2040,1,5332,0.315270373
availability-wind2040,2040,1,5333,0.293968173
availability-wind2040,2040,1,5334,0.284917637
availability-wind2040,2040,1,5335,0.298546033
availability-wind2040,2040,1,5336,0.336841169
availability-wind2040,2040,1,5337,0.369695613
availability-wind2040,2040,1,5338,0.381326674
availability-wind2040,2040,1,5339,0.356565901
availability-wind2040,2040,1,5340,0.379727155
availability-wind2040,2040,1,5341,0.441406665
availability-wind2040,2040,1,5342,0.448942943
availability-wind2040,2040,1,5343,0.436836395
availability-wind2040,2040,1,5344,0.413387558
availability-wind2040,2040,1,5345,0.402195985
availability-wind2040,2040,1,5346,0.406828481
availability-wind2040,2040,1,5347,0.413930474
availability-wind2040,2040,1,5348,0.419891775
availability-wind2040,2040,1,5349,0.407545085
availability-wind2040,2040,1,5350,0.401624865
availability-wind2040,2040,1,5351,0.459912645
availability-wind2040,2040,1,5352,0.473399873
availability-wind2040,2040,1,5353,0.427426334
availability-wind2040,2040,1,5354,0.389333211
availability-wind2040,2040,1,5355,0.377521513
availability-wind2040,2040,1,5356,0.368395237
availability-wind2040,2040,1,5357,0.380031649
availability-wind2040,2040,1,5358,0.382622826
availability-wind2040,2040,1,5359,0.39035159
availability-wind2040,2040,1,5360,0.400435379
availability-wind2040,2040,1,5361,0.396973661
availability-wind2040,2040,1,5362,0.384109164
availability-wind2040,2040,1,5363,0.427100052
availability-wind2040,2040,1,5364,0.418110515
availability-wind2040,2040,1,5365,0.420545338
availability-wind2040,2040,1,5366,0.407726135
availability-wind2040,2040,1,5367,0.386233698
availability-wind2040,2040,1,5368,0.374634097
availability-wind2040,2040,1,5369,0.359938696
availability-wind2040,2040,1,5370,0.356795243
availability-wind2040,2040,1,5371,0.355328027
availability-wind2040,2040,1,5372,0.371670682
availability-wind2040,2040,1,5373,0.383012712
availability-wind2040,2040,1,5374,0.40979147
availability-wind2040,2040,1,5375,0.349752376
availability-wind2040,2040,1,5376,0.473304484
availability-wind2040,2040,1,5377,0.54854146
availability-wind2040,2040,1,5378,0.577611781
availability-wind2040,2040,1,5379,0.589934433
availability-wind2040,2040,1,5380,0.559597604
availability-wind2040,2040,1,5381,0.541099261
availability-wind2040,2040,1,5382,0.522441817
availability-wind2040,2040,1,5383,0.510582245
availability-wind2040,2040,1,5384,0.51182978
availability-wind2040,2040,1,5385,0.527155047
availability-wind2040,2040,1,5386,0.540347512
availability-wind2040,2040,1,5387,0.551586943
availability-wind2040,2040,1,5388,0.574129139
availability-wind2040,2040,1,5389,0.560003348
availability-wind2040,2040,1,5390,0.524100186
availability-wind2040,2040,1,5391,0.496443169
availability-wind2040,2040,1,5392,0.489341055
availability-wind2040,2040,1,5393,0.480533965
availability-wind2040,2040,1,5394,0.468123626
availability-wind2040,2040,1,5395,0.450277781
availability-wind2040,2040,1,5396,0.436669791
availability-wind2040,2040,1,5397,0.428040333
availability-wind2040,2040,1,5398,0.421708343
availability-wind2040,2040,1,5399,0.427947009
availability-wind2040,2040,1,5400,0.439169829
availability-wind2040,2040,1,5401,0.443980849
availability-wind2040,2040,1,5402,0.434481539
availability-wind2040,2040,1,5403,0.420182349
availability-wind2040,2040,1,5404,0.404305864
availability-wind2040,2040,1,5405,0.391560952
availability-wind2040,2040,1,5406,0.376831549
availability-wind2040,2040,1,5407,0.364185273
availability-wind2040,2040,1,5408,0.353129591
availability-wind2040,2040,1,5409,0.336621744
availability-wind2040,2040,1,5410,0.317445709
availability-wind2040,2040,1,5411,0.295500787
availability-wind2040,2040,1,5412,0.281954912
availability-wind2040,2040,1,5413,0.272012067
availability-wind2040,2040,1,5414,0.270582256
availability-wind2040,2040,1,5415,0.269083305
availability-wind2040,2040,1,5416,0.261798991
availability-wind2040,2040,1,5417,0.246464602
availability-wind2040,2040,1,5418,0.235319204
availability-wind2040,2040,1,5419,0.254187725
availability-wind2040,2040,1,5420,0.295945121
availability-wind2040,2040,1,5421,0.342807578
availability-wind2040,2040,1,5422,0.384780756
availability-wind2040,2040,1,5423,0.386651507
availability-wind2040,2040,1,5424,0.383671522
availability-wind2040,2040,1,5425,0.394647156
availability-wind2040,2040,1,5426,0.409751313
availability-wind2040,2040,1,5427,0.385006154
availability-wind2040,2040,1,5428,0.367657977
availability-wind2040,2040,1,5429,0.353670568
availability-wind2040,2040,1,5430,0.353758034
availability-wind2040,2040,1,5431,0.38135738
availability-wind2040,2040,1,5432,0.421158303
availability-wind2040,2040,1,5433,0.468760514
availability-wind2040,2040,1,5434,0.515056401
availability-wind2040,2040,1,5435,0.552211318
availability-wind2040,2040,1,5436,0.624154087
availability-wind2040,2040,1,5437,0.684264681
availability-wind2040,2040,1,5438,0.705998425
availability-wind2040,2040,1,5439,0.724480602
availability-wind2040,2040,1,5440,0.725334222
availability-wind2040,2040,1,5441,0.689738333
availability-wind2040,2040,1,5442,0.666623785
availability-wind2040,2040,1,5443,0.623742116
availability-wind2040,2040,1,5444,0.634704094
availability-wind2040,2040,1,5445,0.654028638
availability-wind2040,2040,1,5446,0.669669569
availability-wind2040,2040,1,5447,0.719724288
availability-wind2040,2040,1,5448,0.734871549
availability-wind2040,2040,1,5449,0.740859657
availability-wind2040,2040,1,5450,0.735726355
availability-wind2040,2040,1,5451,0.699117138
availability-wind2040,2040,1,5452,0.674646979
availability-wind2040,2040,1,5453,0.656691376
availability-wind2040,2040,1,5454,0.672805904
availability-wind2040,2040,1,5455,0.714917797
availability-wind2040,2040,1,5456,0.749785255
availability-wind2040,2040,1,5457,0.754688819
availability-wind2040,2040,1,5458,0.755113236
availability-wind2040,2040,1,5459,0.691116735
availability-wind2040,2040,1,5460,0.711439655
availability-wind2040,2040,1,5461,0.726857927
availability-wind2040,2040,1,5462,0.727164818
availability-wind2040,2040,1,5463,0.702313813
availability-wind2040,2040,1,5464,0.669640867
availability-wind2040,2040,1,5465,0.620534466
availability-wind2040,2040,1,5466,0.549211701
availability-wind2040,2040,1,5467,0.464744677
availability-wind2040,2040,1,5468,0.388377646
availability-wind2040,2040,1,5469,0.323666818
availability-wind2040,2040,1,5470,0.288591487
availability-wind2040,2040,1,5471,0.214289413
availability-wind2040,2040,1,5472,0.184728412
availability-wind2040,2040,1,5473,0.167426255
availability-wind2040,2040,1,5474,0.161746622
availability-wind2040,2040,1,5475,0.154603064
availability-wind2040,2040,1,5476,0.147349977
availability-wind2040,2040,1,5477,0.155124758
availability-wind2040,2040,1,5478,0.176331326
availability-wind2040,2040,1,5479,0.207603308
availability-wind2040,2040,1,5480,0.249058031
availability-wind2040,2040,1,5481,0.313411812
availability-wind2040,2040,1,5482,0.408508487
availability-wind2040,2040,1,5483,0.492883782
availability-wind2040,2040,1,5484,0.606888201
availability-wind2040,2040,1,5485,0.721035342
availability-wind2040,2040,1,5486,0.798793707
availability-wind2040,2040,1,5487,0.8638603
availability-wind2040,2040,1,5488,0.897575248
availability-wind2040,2040,1,5489,0.916504761
availability-wind2040,2040,1,5490,0.929246937
availability-wind2040,2040,1,5491,0.935624136
availability-wind2040,2040,1,5492,0.942452853
availability-wind2040,2040,1,5493,0.945414863
