profile_name,year,rep_period,timestep,value
availability-wind2040,2040,1,3942,0.454415
availability-wind2040,2040,1,3943,0.473662115
availability-wind2040,2040,1,3944,0.493560088
availability-wind2040,2040,1,3945,0.489166492
availability-wind2040,2040,1,3946,0.456355033
availability-wind2040,2040,1,3947,0.413610618
availability-wind2040,2040,1,3948,0.377734771
availability-wind2040,2040,1,3949,0.35256644
availability-wind2040,2040,1,3950,0.342667958
availability-wind2040,2040,1,3951,0.333115423
availability-wind2040,2040,1,3952,0.323747935
availability-wind2040,2040,1,3953,0.318761802
availability-wind2040,2040,1,3954,0.3135907
availability-wind2040,2040,1,3955,0.31035712
availability-wind2040,2040,1,3956,0.340909974
availability-wind2040,2040,1,3957,0.363319087
availability-wind2040,2040,1,3958,0.384966157
availability-wind2040,2040,1,3959,0.417474264
availability-wind2040,2040,1,3960,0.393231995
availability-wind2040,2040,1,3961,0.36879275
availability-wind2040,2040,1,3962,0.351108802
availability-wind2040,2040,1,3963,0.343935934
availability-wind2040,2040,1,3964,0.367230629
availability-wind2040,2040,1,3965,0.371468898
availability-wind2040,2040,1,3966,0.363146199
availability-wind2040,2040,1,3967,0.36994432
availability-wind2040,2040,1,3968,0.372255133
availability-wind2040,2040,1,3969,0.354614035
availability-wind2040,2040,1,3970,0.33468688
availability-wind2040,2040,1,3971,0.296510682
availability-wind2040,2040,1,3972,0.274559723
availability-wind2040,2040,1,3973,0.244347747
availability-wind2040,2040,1,3974,0.206081145
availability-wind2040,2040,1,3975,0.174308578
availability-wind2040,2040,1,3976,0.159109722
availability-wind2040,2040,1,3977,0.153895484
availability-wind2040,2040,1,3978,0.144607844
availability-wind2040,2040,1,3979,0.133443635
availability-wind2040,2040,1,3980,0.129654048
availability-wind2040,2040,1,3981,0.13930349
availability-wind2040,2040,1,3982,0.152505415
availability-wind2040,2040,1,3983,0.134145546
availability-wind2040,2040,1,3984,0.122360132
availability-wind2040,2040,1,3985,0.105701274
availability-wind2040,2040,1,3986,0.10441515
availability-wind2040,2040,1,3987,0.115190811
availability-wind2040,2040,1,3988,0.141134521
availability-wind2040,2040,1,3989,0.169137773
availability-wind2040,2040,1,3990,0.217076771
availability-wind2040,2040,1,3991,0.269278799
availability-wind2040,2040,1,3992,0.31127453
availability-wind2040,2040,1,3993,0.33909832
availability-wind2040,2040,1,3994,0.367236099
availability-wind2040,2040,1,3995,0.435792872
availability-wind2040,2040,1,3996,0.487687954
availability-wind2040,2040,1,3997,0.532403775
availability-wind2040,2040,1,3998,0.578591873
availability-wind2040,2040,1,3999,0.601595249
availability-wind2040,2040,1,4000,0.638083523
availability-wind2040,2040,1,4001,0.662242169
availability-wind2040,2040,1,4002,0.655108575
availability-wind2040,2040,1,4003,0.640957655
availability-wind2040,2040,1,4004,0.645793707
availability-wind2040,2040,1,4005,0.649202279
availability-wind2040,2040,1,4006,0.653317748
availability-wind2040,2040,1,4007,0.635036646
availability-wind2040,2040,1,4008,0.610667164
availability-wind2040,2040,1,4009,0.599572588
availability-wind2040,2040,1,4010,0.60778953
availability-wind2040,2040,1,4011,0.60938248
availability-wind2040,2040,1,4012,0.606027399
availability-wind2040,2040,1,4013,0.601520724
availability-wind2040,2040,1,4014,0.59793073
availability-wind2040,2040,1,4015,0.589642989
availability-wind2040,2040,1,4016,0.573049962
availability-wind2040,2040,1,4017,0.556783676
availability-wind2040,2040,1,4018,0.542588978
availability-wind2040,2040,1,4019,0.51913534
availability-wind2040,2040,1,4020,0.524965941
availability-wind2040,2040,1,4021,0.520200196
availability-wind2040,2040,1,4022,0.522148244
availability-wind2040,2040,1,4023,0.546091389
availability-wind2040,2040,1,4024,0.573966652
availability-wind2040,2040,1,4025,0.568670407
availability-wind2040,2040,1,4026,0.549742606
availability-wind2040,2040,1,4027,0.535481681
availability-wind2040,2040,1,4028,0.540536434
availability-wind2040,2040,1,4029,0.553916304
availability-wind2040,2040,1,4030,0.547370799
availability-wind2040,2040,1,4031,0.553323664
availability-wind2040,2040,1,4032,0.535280533
availability-wind2040,2040,1,4033,0.514810934
availability-wind2040,2040,1,4034,0.492470094
availability-wind2040,2040,1,4035,0.460483529
availability-wind2040,2040,1,4036,0.429432112
availability-wind2040,2040,1,4037,0.419179849
availability-wind2040,2040,1,4038,0.401004962
availability-wind2040,2040,1,4039,0.375543485
availability-wind2040,2040,1,4040,0.361129745
availability-wind2040,2040,1,4041,0.367642814
availability-wind2040,2040,1,4042,0.380342327
availability-wind2040,2040,1,4043,0.364699159
availability-wind2040,2040,1,4044,0.365683923
availability-wind2040,2040,1,4045,0.367574019
availability-wind2040,2040,1,4046,0.36881139
availability-wind2040,2040,1,4047,0.358122012
availability-wind2040,2040,1,4048,0.344336283
availability-wind2040,2040,1,4049,0.352319332
availability-wind2040,2040,1,4050,0.357062613
availability-wind2040,2040,1,4051,0.35524898
availability-wind2040,2040,1,4052,0.32982772
availability-wind2040,2040,1,4053,0.29543073
availability-wind2040,2040,1,4054,0.272941827
availability-wind2040,2040,1,4055,0.248822358
availability-wind2040,2040,1,4056,0.22649394
availability-wind2040,2040,1,4057,0.224283769
availability-wind2040,2040,1,4058,0.205538697
availability-wind2040,2040,1,4059,0.188551982
availability-wind2040,2040,1,4060,0.175574914
availability-wind2040,2040,1,4061,0.159386383
availability-wind2040,2040,1,4062,0.147994276
availability-wind2040,2040,1,4063,0.126595127
availability-wind2040,2040,1,4064,0.115383144
availability-wind2040,2040,1,4065,0.106686528
availability-wind2040,2040,1,4066,0.097880149
availability-wind2040,2040,1,4067,0.081186463
availability-wind2040,2040,1,4068,0.088988632
availability-wind2040,2040,1,4069,0.097182037
availability-wind2040,2040,1,4070,0.112962924
availability-wind2040,2040,1,4071,0.136734096
availability-wind2040,2040,1,4072,0.140054725
availability-wind2040,2040,1,4073,0.137099356
availability-wind2040,2040,1,4074,0.13743067
availability-wind2040,2040,1,4075,0.144600431
availability-wind2040,2040,1,4076,0.147284699
availability-wind2040,2040,1,4077,0.144602729
availability-wind2040,2040,1,4078,0.151279811
availability-wind2040,2040,1,4079,0.176685015
availability-wind2040,2040,1,4080,0.190471401
availability-wind2040,2040,1,4081,0.201262541
availability-wind2040,2040,1,4082,0.209180946
availability-wind2040,2040,1,4083,0.221397395
availability-wind2040,2040,1,4084,0.224678283
availability-wind2040,2040,1,4085,0.218677467
availability-wind2040,2040,1,4086,0.217728259
availability-wind2040,2040,1,4087,0.234643285
availability-wind2040,2040,1,4088,0.255303697
availability-wind2040,2040,1,4089,0.284337422
availability-wind2040,2040,1,4090,0.311064804
availability-wind2040,2040,1,4091,0.334855995
availability-wind2040,2040,1,4092,0.331264655
availability-wind2040,2040,1,4093,0.324148255
availability-wind2040,2040,1,4094,0.296637048
availability-wind2040,2040,1,4095,0.270732676
availability-wind2040,2040,1,4096,0.259549427
availability-wind2040,2040,1,4097,0.260133971
availability-wind2040,2040,1,4098,0.327964989
availability-wind2040,2040,1,4099,0.36066105
availability-wind2040,2040,1,4100,0.418865926
availability-wind2040,2040,1,4101,0.45863955
availability-wind2040,2040,1,4102,0.491256845
availability-wind2040,2040,1,4103,0.50601855
availability-wind2040,2040,1,4104,0.510345362
availability-wind2040,2040,1,4105,0.555949238
availability-wind2040,2040,1,4106,0.579783016
availability-wind2040,2040,1,4107,0.610246799
availability-wind2040,2040,1,4108,0.653313008
availability-wind2040,2040,1,4109,0.688380128
availability-wind2040,2040,1,4110,0.698734574
availability-wind2040,2040,1,4111,0.706616413
availability-wind2040,2040,1,4112,0.741547358
availability-wind2040,2040,1,4113,0.782258781
availability-wind2040,2040,1,4114,0.77436409
availability-wind2040,2040,1,4115,0.662014737
availability-wind2040,2040,1,4116,0.652983543
availability-wind2040,2040,1,4117,0.62838546
availability-wind2040,2040,1,4118,0.594946204
availability-wind2040,2040,1,4119,0.579957952
availability-wind2040,2040,1,4120,0.558869329
availability-wind2040,2040,1,4121,0.497222943
availability-wind2040,2040,1,4122,0.458052837
availability-wind2040,2040,1,4123,0.41961111
availability-wind2040,2040,1,4124,0.349975994
availability-wind2040,2040,1,4125,0.302478433
availability-wind2040,2040,1,4126,0.295991607
availability-wind2040,2040,1,4127,0.291059435
availability-wind2040,2040,1,4128,0.320602512
availability-wind2040,2040,1,4129,0.349255762
availability-wind2040,2040,1,4130,0.37452695
availability-wind2040,2040,1,4131,0.417331672
availability-wind2040,2040,1,4132,0.468988891
availability-wind2040,2040,1,4133,0.509060274
availability-wind2040,2040,1,4134,0.513040196
availability-wind2040,2040,1,4135,0.511878745
availability-wind2040,2040,1,4136,0.456906835
availability-wind2040,2040,1,4137,0.42293625
availability-wind2040,2040,1,4138,0.411135898
availability-wind2040,2040,1,4139,0.360258932
availability-wind2040,2040,1,4140,0.386190628
availability-wind2040,2040,1,4141,0.421319925
availability-wind2040,2040,1,4142,0.457178397
availability-wind2040,2040,1,4143,0.488146986
availability-wind2040,2040,1,4144,0.532962363
availability-wind2040,2040,1,4145,0.534621103
availability-wind2040,2040,1,4146,0.500726114
availability-wind2040,2040,1,4147,0.469509167
availability-wind2040,2040,1,4148,0.443893601
availability-wind2040,2040,1,4149,0.419704793
availability-wind2040,2040,1,4150,0.390793653
availability-wind2040,2040,1,4151,0.425244305
availability-wind2040,2040,1,4152,0.399636292
availability-wind2040,2040,1,4153,0.382056064
availability-wind2040,2040,1,4154,0.390852116
availability-wind2040,2040,1,4155,0.428003706
availability-wind2040,2040,1,4156,0.441918294
availability-wind2040,2040,1,4157,0.437635336
availability-wind2040,2040,1,4158,0.430002834
availability-wind2040,2040,1,4159,0.46735924
availability-wind2040,2040,1,4160,0.498715735
availability-wind2040,2040,1,4161,0.529508215
availability-wind2040,2040,1,4162,0.556133607
availability-wind2040,2040,1,4163,0.563947243
availability-wind2040,2040,1,4164,0.548856961
availability-wind2040,2040,1,4165,0.52586908
availability-wind2040,2040,1,4166,0.497268291
availability-wind2040,2040,1,4167,0.46631555
availability-wind2040,2040,1,4168,0.443251232
availability-wind2040,2040,1,4169,0.41019542
availability-wind2040,2040,1,4170,0.401079101
availability-wind2040,2040,1,4171,0.398015741
availability-wind2040,2040,1,4172,0.404458561
availability-wind2040,2040,1,4173,0.411113668
availability-wind2040,2040,1,4174,0.400121419
availability-wind2040,2040,1,4175,0.349584853
availability-wind2040,2040,1,4176,0.326669196
availability-wind2040,2040,1,4177,0.29794472
availability-wind2040,2040,1,4178,0.263979112
availability-wind2040,2040,1,4179,0.257192741
availability-wind2040,2040,1,4180,0.262071961
availability-wind2040,2040,1,4181,0.274368026
availability-wind2040,2040,1,4182,0.284133977
availability-wind2040,2040,1,4183,0.2883539
availability-wind2040,2040,1,4184,0.283931645
availability-wind2040,2040,1,4185,0.2794953
availability-wind2040,2040,1,4186,0.296082724
availability-wind2040,2040,1,4187,0.337697717
availability-wind2040,2040,1,4188,0.363975168
availability-wind2040,2040,1,4189,0.3808318
availability-wind2040,2040,1,4190,0.398258366
availability-wind2040,2040,1,4191,0.407501992
availability-wind2040,2040,1,4192,0.392865259
availability-wind2040,2040,1,4193,0.369593279
availability-wind2040,2040,1,4194,0.33616135
availability-wind2040,2040,1,4195,0.29270818
availability-wind2040,2040,1,4196,0.255706373
availability-wind2040,2040,1,4197,0.219629676
availability-wind2040,2040,1,4198,0.187964102
availability-wind2040,2040,1,4199,0.136694339
availability-wind2040,2040,1,4200,0.114328256
availability-wind2040,2040,1,4201,0.122070388
availability-wind2040,2040,1,4202,0.135058354
availability-wind2040,2040,1,4203,0.136714003
availability-wind2040,2040,1,4204,0.138851675
availability-wind2040,2040,1,4205,0.149860712
availability-wind2040,2040,1,4206,0.173917033
availability-wind2040,2040,1,4207,0.202188631
availability-wind2040,2040,1,4208,0.241426737
availability-wind2040,2040,1,4209,0.298329154
availability-wind2040,2040,1,4210,0.354632159
availability-wind2040,2040,1,4211,0.277585059
availability-wind2040,2040,1,4212,0.334656186
availability-wind2040,2040,1,4213,0.40433432
availability-wind2040,2040,1,4214,0.483106716
availability-wind2040,2040,1,4215,0.535573991
availability-wind2040,2040,1,4216,0.569064877
availability-wind2040,2040,1,4217,0.592132011
availability-wind2040,2040,1,4218,0.633101116
availability-wind2040,2040,1,4219,0.64130841
availability-wind2040,2040,1,4220,0.620449949
availability-wind2040,2040,1,4221,0.579989731
availability-wind2040,2040,1,4222,0.568034465
availability-wind2040,2040,1,4223,0.502019604
availability-wind2040,2040,1,4224,0.474519103
availability-wind2040,2040,1,4225,0.42529823
availability-wind2040,2040,1,4226,0.365827516
availability-wind2040,2040,1,4227,0.336705902
availability-wind2040,2040,1,4228,0.310146874
availability-wind2040,2040,1,4229,0.300639306
availability-wind2040,2040,1,4230,0.314743821
availability-wind2040,2040,1,4231,0.33597168
availability-wind2040,2040,1,4232,0.360820986
availability-wind2040,2040,1,4233,0.387969169
availability-wind2040,2040,1,4234,0.408429848
availability-wind2040,2040,1,4235,0.424686029
availability-wind2040,2040,1,4236,0.417068795
availability-wind2040,2040,1,4237,0.424400077
availability-wind2040,2040,1,4238,0.445383199
availability-wind2040,2040,1,4239,0.463376409
availability-wind2040,2040,1,4240,0.485243254
availability-wind2040,2040,1,4241,0.496553623
availability-wind2040,2040,1,4242,0.507262018
availability-wind2040,2040,1,4243,0.520324829
availability-wind2040,2040,1,4244,0.537005914
availability-wind2040,2040,1,4245,0.566537898
availability-wind2040,2040,1,4246,0.610403082
availability-wind2040,2040,1,4247,0.63449538
availability-wind2040,2040,1,4248,0.649716
availability-wind2040,2040,1,4249,0.647166331
availability-wind2040,2040,1,4250,0.652198726
availability-wind2040,2040,1,4251,0.677296295
availability-wind2040,2040,1,4252,0.700209176
availability-wind2040,2040,1,4253,0.71045036
availability-wind2040,2040,1,4254,0.705486975
availability-wind2040,2040,1,4255,0.704242422
availability-wind2040,2040,1,4256,0.70972558
availability-wind2040,2040,1,4257,0.724076368
availability-wind2040,2040,1,4258,0.736478165
availability-wind2040,2040,1,4259,0.676312416
availability-wind2040,2040,1,4260,0.694456471
availability-wind2040,2040,1,4261,0.703661122
availability-wind2040,2040,1,4262,0.711674501
availability-wind2040,2040,1,4263,0.715057997
availability-wind2040,2040,1,4264,0.699645819
availability-wind2040,2040,1,4265,0.671036282
availability-wind2040,2040,1,4266,0.645678212
availability-wind2040,2040,1,4267,0.593563634
availability-wind2040,2040,1,4268,0.529459482
availability-wind2040,2040,1,4269,0.476740855
availability-wind2040,2040,1,4270,0.465834979
availability-wind2040,2040,1,4271,0.386691323
availability-wind2040,2040,1,4272,0.384883158
availability-wind2040,2040,1,4273,0.37052819
availability-wind2040,2040,1,4274,0.350579333
availability-wind2040,2040,1,4275,0.365806564
availability-wind2040,2040,1,4276,0.375366322
availability-wind2040,2040,1,4277,0.355504883
availability-wind2040,2040,1,4278,0.357748976
availability-wind2040,2040,1,4279,0.403302104
availability-wind2040,2040,1,4280,0.405731489
availability-wind2040,2040,1,4281,0.408524859
availability-wind2040,2040,1,4282,0.430776288
availability-wind2040,2040,1,4283,0.452029393
availability-wind2040,2040,1,4284,0.516274229
availability-wind2040,2040,1,4285,0.537824715
availability-wind2040,2040,1,4286,0.540501545
availability-wind2040,2040,1,4287,0.541794018
availability-wind2040,2040,1,4288,0.519575883
availability-wind2040,2040,1,4289,0.494030189
availability-wind2040,2040,1,4290,0.466483793
availability-wind2040,2040,1,4291,0.451350509
availability-wind2040,2040,1,4292,0.4432187
availability-wind2040,2040,1,4293,0.426250022
availability-wind2040,2040,1,4294,0.437070595
availability-wind2040,2040,1,4295,0.487835397
availability-wind2040,2040,1,4296,0.498985731
availability-wind2040,2040,1,4297,0.500598374
availability-wind2040,2040,1,4298,0.506366531
availability-wind2040,2040,1,4299,0.508814557
availability-wind2040,2040,1,4300,0.47617328
availability-wind2040,2040,1,4301,0.463695774
availability-wind2040,2040,1,4302,0.456874743
availability-wind2040,2040,1,4303,0.433161446
availability-wind2040,2040,1,4304,0.405570638
availability-wind2040,2040,1,4305,0.392587762
availability-wind2040,2040,1,4306,0.410951255
availability-wind2040,2040,1,4307,0.456272877
availability-wind2040,2040,1,4308,0.506276199
availability-wind2040,2040,1,4309,0.549056744
availability-wind2040,2040,1,4310,0.546274412
availability-wind2040,2040,1,4311,0.532913857
availability-wind2040,2040,1,4312,0.548824288
availability-wind2040,2040,1,4313,0.563489903
availability-wind2040,2040,1,4314,0.554429774
availability-wind2040,2040,1,4315,0.539218333
availability-wind2040,2040,1,4316,0.544162044
availability-wind2040,2040,1,4317,0.554922261
availability-wind2040,2040,1,4318,0.57500645
availability-wind2040,2040,1,4319,0.587677971
availability-wind2040,2040,1,4320,0.602456241
availability-wind2040,2040,1,4321,0.57872974
availability-wind2040,2040,1,4322,0.54864486
availability-wind2040,2040,1,4323,0.503563747
availability-wind2040,2040,1,4324,0.448802786
availability-wind2040,2040,1,4325,0.393319409
availability-wind2040,2040,1,4326,0.338856028
availability-wind2040,2040,1,4327,0.293867911
availability-wind2040,2040,1,4328,0.273191152
availability-wind2040,2040,1,4329,0.255008498
availability-wind2040,2040,1,4330,0.224474553
availability-wind2040,2040,1,4331,0.233060847
availability-wind2040,2040,1,4332,0.236357038
availability-wind2040,2040,1,4333,0.233398059
availability-wind2040,2040,1,4334,0.21998887
availability-wind2040,2040,1,4335,0.202735607
availability-wind2040,2040,1,4336,0.186325397
availability-wind2040,2040,1,4337,0.187055742
availability-wind2040,2040,1,4338,0.208093648
availability-wind2040,2040,1,4339,0.234409087
availability-wind2040,2040,1,4340,0.252026892
availability-wind2040,2040,1,4341,0.271415881
availability-wind2040,2040,1,4342,0.283555926
availability-wind2040,2040,1,4343,0.348164224
availability-wind2040,2040,1,4344,0.354329772
availability-wind2040,2040,1,4345,0.348581805
availability-wind2040,2040,1,4346,0.347244583
availability-wind2040,2040,1,4347,0.34688711
availability-wind2040,2040,1,4348,0.360893051
availability-wind2040,2040,1,4349,0.376931623
availability-wind2040,2040,1,4350,0.395027422
availability-wind2040,2040,1,4351,0.417165236
availability-wind2040,2040,1,4352,0.437495349
availability-wind2040,2040,1,4353,0.420344944
availability-wind2040,2040,1,4354,0.400869692
availability-wind2040,2040,1,4355,0.416144556
availability-wind2040,2040,1,4356,0.417824237
availability-wind2040,2040,1,4357,0.436537109
availability-wind2040,2040,1,4358,0.446130705
availability-wind2040,2040,1,4359,0.466871906
availability-wind2040,2040,1,4360,0.46367026
availability-wind2040,2040,1,4361,0.467108299
availability-wind2040,2040,1,4362,0.476607625
availability-wind2040,2040,1,4363,0.481228025
availability-wind2040,2040,1,4364,0.478374971
availability-wind2040,2040,1,4365,0.452526656
availability-wind2040,2040,1,4366,0.426926848
availability-wind2040,2040,1,4367,0.424009735
availability-wind2040,2040,1,4368,0.419290538
availability-wind2040,2040,1,4369,0.431820985
availability-wind2040,2040,1,4370,0.446130699
availability-wind2040,2040,1,4371,0.449213388
availability-wind2040,2040,1,4372,0.439086094
availability-wind2040,2040,1,4373,0.4382411
availability-wind2040,2040,1,4374,0.41496752
availability-wind2040,2040,1,4375,0.386616322
availability-wind2040,2040,1,4376,0.359162957
availability-wind2040,2040,1,4377,0.340396427
availability-wind2040,2040,1,4378,0.32679781
availability-wind2040,2040,1,4379,0.353899519
availability-wind2040,2040,1,4380,0.368639597
availability-wind2040,2040,1,4381,0.399757565
availability-wind2040,2040,1,4382,0.445733306
availability-wind2040,2040,1,4383,0.499783856
availability-wind2040,2040,1,4384,0.57172705
availability-wind2040,2040,1,4385,0.621696712
availability-wind2040,2040,1,4386,0.627986051
availability-wind2040,2040,1,4387,0.621577702
availability-wind2040,2040,1,4388,0.625364341
availability-wind2040,2040,1,4389,0.606776364
availability-wind2040,2040,1,4390,0.583777072
availability-wind2040,2040,1,4391,0.593019742
availability-wind2040,2040,1,4392,0.613319254
availability-wind2040,2040,1,4393,0.621362097
availability-wind2040,2040,1,4394,0.637449958
availability-wind2040,2040,1,4395,0.671618361
availability-wind2040,2040,1,4396,0.676920684
availability-wind2040,2040,1,4397,0.691450859
availability-wind2040,2040,1,4398,0.690540258
availability-wind2040,2040,1,4399,0.678865049
availability-wind2040,2040,1,4400,0.66741818
availability-wind2040,2040,1,4401,0.661138413
availability-wind2040,2040,1,4402,0.661397179
availability-wind2040,2040,1,4403,0.625158515
availability-wind2040,2040,1,4404,0.65510917
availability-wind2040,2040,1,4405,0.672520385
availability-wind2040,2040,1,4406,0.684274933
availability-wind2040,2040,1,4407,0.691993451
availability-wind2040,2040,1,4408,0.694419259
availability-wind2040,2040,1,4409,0.695490702
availability-wind2040,2040,1,4410,0.685535738
availability-wind2040,2040,1,4411,0.683297075
availability-wind2040,2040,1,4412,0.668848534
availability-wind2040,2040,1,4413,0.650728114
availability-wind2040,2040,1,4414,0.638712974
availability-wind2040,2040,1,4415,0.635027107
availability-wind2040,2040,1,4416,0.660559454
availability-wind2040,2040,1,4417,0.695805891
availability-wind2040,2040,1,4418,0.730673273
availability-wind2040,2040,1,4419,0.744623672
availability-wind2040,2040,1,4420,0.730491667
availability-wind2040,2040,1,4421,0.720978182
availability-wind2040,2040,1,4422,0.710716191
availability-wind2040,2040,1,4423,0.70044322
availability-wind2040,2040,1,4424,0.693935845
availability-wind2040,2040,1,4425,0.689154071
availability-wind2040,2040,1,4426,0.693353716
availability-wind2040,2040,1,4427,0.693802883
availability-wind2040,2040,1,4428,0.705751808
availability-wind2040,2040,1,4429,0.710637147
availability-wind2040,2040,1,4430,0.702227055
availability-wind2040,2040,1,4431,0.693010798
availability-wind2040,2040,1,4432,0.684009594
availability-wind2040,2040,1,4433,0.687502211
availability-wind2040,2040,1,4434,0.682029341
availability-wind2040,2040,1,4435,0.679708543
availability-wind2040,2040,1,4436,0.671539048
availability-wind2040,2040,1,4437,0.666557915
availability-wind2040,2040,1,4438,0.674444861
availability-wind2040,2040,1,4439,0.719429924
availability-wind2040,2040,1,4440,0.801484591
availability-wind2040,2040,1,4441,0.852195089
availability-wind2040,2040,1,4442,0.870247834
availability-wind2040,2040,1,4443,0.84904393
availability-wind2040,2040,1,4444,0.838341148
availability-wind2040,2040,1,4445,0.834274492
availability-wind2040,2040,1,4446,0.849179529
availability-wind2040,2040,1,4447,0.854548521
availability-wind2040,2040,1,4448,0.850306725
availability-wind2040,2040,1,4449,0.824391261
availability-wind2040,2040,1,4450,0.810271279
availability-wind2040,2040,1,4451,0.770864393
availability-wind2040,2040,1,4452,0.780090211
availability-wind2040,2040,1,4453,0.798562171
availability-wind2040,2040,1,4454,0.822943614
availability-wind2040,2040,1,4455,0.830530546
availability-wind2040,2040,1,4456,0.818856488
availability-wind2040,2040,1,4457,0.809984075
availability-wind2040,2040,1,4458,0.810506437
availability-wind2040,2040,1,4459,0.811821957
availability-wind2040,2040,1,4460,0.814060298
availability-wind2040,2040,1,4461,0.803584868
availability-wind2040,2040,1,4462,0.780518931
availability-wind2040,2040,1,4463,0.743005015
availability-wind2040,2040,1,4464,0.711581623
availability-wind2040,2040,1,4465,0.696403937
availability-wind2040,2040,1,4466,0.698918073
availability-wind2040,2040,1,4467,0.703801797
availability-wind2040,2040,1,4468,0.688834408
availability-wind2040,2040,1,4469,0.676170244
availability-wind2040,2040,1,4470,0.666462823
availability-wind2040,2040,1,4471,0.655792051
availability-wind2040,2040,1,4472,0.633581995
availability-wind2040,2040,1,4473,0.608469337
availability-wind2040,2040,1,4474,0.602525347
availability-wind2040,2040,1,4475,0.579725173
availability-wind2040,2040,1,4476,0.592224975
availability-wind2040,2040,1,4477,0.593043421
availability-wind2040,2040,1,4478,0.588614196
availability-wind2040,2040,1,4479,0.592085124
availability-wind2040,2040,1,4480,0.604559695
availability-wind2040,2040,1,4481,0.620703969
availability-wind2040,2040,1,4482,0.627374177
availability-wind2040,2040,1,4483,0.63867177
availability-wind2040,2040,1,4484,0.645596396
availability-wind2040,2040,1,4485,0.641440201
availability-wind2040,2040,1,4486,0.646390537
availability-wind2040,2040,1,4487,0.622189177
availability-wind2040,2040,1,4488,0.648462711
availability-wind2040,2040,1,4489,0.659907215
availability-wind2040,2040,1,4490,0.675009683
availability-wind2040,2040,1,4491,0.692055301
availability-wind2040,2040,1,4492,0.727079463
availability-wind2040,2040,1,4493,0.755202806
availability-wind2040,2040,1,4494,0.761345654
availability-wind2040,2040,1,4495,0.764743231
availability-wind2040,2040,1,4496,0.76182935
availability-wind2040,2040,1,4497,0.754002549
availability-wind2040,2040,1,4498,0.741130114
availability-wind2040,2040,1,4499,0.694674917
availability-wind2040,2040,1,4500,0.68486663
availability-wind2040,2040,1,4501,0.674141288
availability-wind2040,2040,1,4502,0.673248434
availability-wind2040,2040,1,4503,0.6687386
availability-wind2040,2040,1,4504,0.667935278
availability-wind2040,2040,1,4505,0.662388667
availability-wind2040,2040,1,4506,0.659042128
availability-wind2040,2040,1,4507,0.656237399
availability-wind2040,2040,1,4508,0.663053809
availability-wind2040,2040,1,4509,0.675734889
availability-wind2040,2040,1,4510,0.685620765
availability-wind2040,2040,1,4511,0.698835141
availability-wind2040,2040,1,4512,0.728206109
availability-wind2040,2040,1,4513,0.767537868
availability-wind2040,2040,1,4514,0.794846166
availability-wind2040,2040,1,4515,0.801276438
availability-wind2040,2040,1,4516,0.796866806
availability-wind2040,2040,1,4517,0.802627924
availability-wind2040,2040,1,4518,0.817879369
availability-wind2040,2040,1,4519,0.816131935
availability-wind2040,2040,1,4520,0.796645954
availability-wind2040,2040,1,4521,0.757009833
availability-wind2040,2040,1,4522,0.713800203
availability-wind2040,2040,1,4523,0.652710537
availability-wind2040,2040,1,4524,0.63827827
availability-wind2040,2040,1,4525,0.60521748
availability-wind2040,2040,1,4526,0.54901702
availability-wind2040,2040,1,4527,0.495081069
availability-wind2040,2040,1,4528,0.451709518
availability-wind2040,2040,1,4529,0.386867929
availability-wind2040,2040,1,4530,0.341131381
availability-wind2040,2040,1,4531,0.343938417
availability-wind2040,2040,1,4532,0.35258246
availability-wind2040,2040,1,4533,0.385154199
availability-wind2040,2040,1,4534,0.452645668
availability-wind2040,2040,1,4535,0.571638512
availability-wind2040,2040,1,4536,0.620331815
availability-wind2040,2040,1,4537,0.628770659
availability-wind2040,2040,1,4538,0.634128143
availability-wind2040,2040,1,4539,0.652254454
availability-wind2040,2040,1,4540,0.660307512
availability-wind2040,2040,1,4541,0.69423553
availability-wind2040,2040,1,4542,0.678740558
availability-wind2040,2040,1,4543,0.635338535
availability-wind2040,2040,1,4544,0.587952018
availability-wind2040,2040,1,4545,0.555558655
availability-wind2040,2040,1,4546,0.537255794
availability-wind2040,2040,1,4547,0.562017015
availability-wind2040,2040,1,4548,0.582027424
availability-wind2040,2040,1,4549,0.592531154
availability-wind2040,2040,1,4550,0.583377763
availability-wind2040,2040,1,4551,0.573383667
availability-wind2040,2040,1,4552,0.56684842
availability-wind2040,2040,1,4553,0.545859809
availability-wind2040,2040,1,4554,0.515795084
availability-wind2040,2040,1,4555,0.486292569
availability-wind2040,2040,1,4556,0.456402369
availability-wind2040,2040,1,4557,0.428945568
availability-wind2040,2040,1,4558,0.405002866
availability-wind2040,2040,1,4559,0.395360966
availability-wind2040,2040,1,4560,0.400696632
availability-wind2040,2040,1,4561,0.393448489
availability-wind2040,2040,1,4562,0.372963572
availability-wind2040,2040,1,4563,0.34976043
availability-wind2040,2040,1,4564,0.323350538
availability-wind2040,2040,1,4565,0.298943453
availability-wind2040,2040,1,4566,0.276176405
availability-wind2040,2040,1,4567,0.261127163
availability-wind2040,2040,1,4568,0.243798653
availability-wind2040,2040,1,4569,0.230519543
availability-wind2040,2040,1,4570,0.205802165
availability-wind2040,2040,1,4571,0.153237403
availability-wind2040,2040,1,4572,0.134059202
availability-wind2040,2040,1,4573,0.130926498
availability-wind2040,2040,1,4574,0.142513949
availability-wind2040,2040,1,4575,0.164068043
availability-wind2040,2040,1,4576,0.180522547
